vars,contraints,operation,elapsed_time
6145,2048,fillTableau,11515.904297
6145,2048,gauss1,2961.407959
6145,2048,solve,13195.391602
6145,2048,solve,7287.903809
6145,2048,solve,7164.927734
6145,2048,solve,7562.240234
6145,2048,solve,7570.432129
6145,2048,solve,8048.640137
6145,2048,solve,11463.680664
6145,2048,solve,7843.647949
6145,2048,solve,7185.472168
6145,2048,solve,7351.328125
6145,2048,solve,7421.984375
6145,2048,solve,7247.872070
6145,2048,solve,7411.712402
6145,2048,solve,7266.304199
6145,2048,solve,7005.184082
6145,2048,solve,7087.104004
6145,2048,solve,7086.080078
6145,2048,solve,6667.264160
6145,2048,solve,6462.463867
6145,2048,solve,6455.295898
6145,2048,solve,6728.704102
6145,2048,solve,6428.671875
6145,2048,solve,6712.319824
6145,2048,solve,6847.487793
6145,2048,solve,6966.271973
6145,2048,solve,7156.735840
6145,2048,solve,7376.895996
6145,2048,solve,7376.895996
6145,2048,solve,7337.983887
6145,2048,solve,7475.328125
6145,2048,solve,7385.087891
6145,2048,solve,7493.631836
6145,2048,solve,7473.152344
6145,2048,solve,7414.784180
6145,2048,solve,7238.656250
6145,2048,solve,7316.479980
6145,2048,solve,7438.335938
6145,2048,solve,7135.231934
6145,2048,solve,6932.352051
6145,2048,solve,6758.528320
6145,2048,solve,6832.127930
6145,2048,solve,7009.151855
6145,2048,solve,7028.736328
6145,2048,solve,7062.591797
6145,2048,solve,6957.056152
6145,2048,solve,7149.567871
6145,2048,solve,7297.023926
6145,2048,solve,7039.104004
6145,2048,solve,7163.968262
6145,2048,solve,7091.199707
6145,2048,solve,7145.503906
6145,2048,solve,7114.751953
6145,2048,solve,7095.295898
6145,2048,solve,7102.464355
6145,2048,solve,7031.808105
6145,2048,solve,7047.167969
6145,2048,solve,7025.664062
6145,2048,solve,6885.375977
6145,2048,solve,6714.367676
6145,2048,solve,6482.047852
6145,2048,solve,6492.159668
6145,2048,solve,7086.080078
6145,2048,solve,8982.560547
6145,2048,solve,7561.215820
6145,2048,solve,6936.575684
6145,2048,solve,6758.399902
6145,2048,solve,6785.023926
6145,2048,solve,6583.295898
6145,2048,solve,7375.711914
6145,2048,solve,9135.232422
6145,2048,solve,6771.711914
6145,2048,solve,6773.759766
6145,2048,solve,6787.072266
6145,2048,solve,6596.671875
6145,2048,solve,6644.735840
6145,2048,solve,6554.624023
6145,2048,solve,6466.591797
6145,2048,solve,7213.056152
6145,2048,solve,10598.240234
6145,2048,solve,8116.224121
6145,2048,solve,8142.848145
6145,2048,solve,7868.416016
6145,2048,solve,7848.959961
6145,2048,solve,7954.432129
6145,2048,solve,7781.375977
6145,2048,solve,7815.167969
6145,2048,solve,7664.640137
6145,2048,solve,7248.032227
6145,2048,solve,7076.863770
6145,2048,solve,7246.848145
6145,2048,solve,7161.855957
6145,2048,solve,7129.216309
6145,2048,solve,7131.135742
6145,2048,solve,7174.143555
6145,2048,solve,7144.447754
6145,2048,solve,7105.536133
6145,2048,solve,6723.583984
6145,2048,solve,6558.720215
6145,2048,solve,6498.303711
6145,2048,solve,6619.135742
6145,2048,solve,6245.375977
6145,2048,solve,6994.944336
6145,2048,solve,8854.528320
6145,2048,solve,7286.784180
6145,2048,solve,6857.728027
6145,2048,solve,6695.936035
6145,2048,solve,6361.087891
6145,2048,solve,6427.647949
6145,2048,solve,6409.215820
6145,2048,solve,6341.567871
6145,2048,solve,7001.088379
6145,2048,solve,9160.704102
6145,2048,solve,8747.008789
