vars,contraints,operation,elapsed_time
3073,1024,solve,2946.847900
3073,1024,solve,2892.800049
3073,1024,solve,2628.607910
3073,1024,solve,3358.527832
3073,1024,solve,6279.167969
3073,1024,solve,7206.816406
3073,1024,solve,3535.872070
3073,1024,solve,2530.303955
3073,1024,solve,2478.080078
3073,1024,solve,2471.008057
3073,1024,solve,2145.248047
3073,1024,solve,2593.791992
3073,1024,solve,2896.895996
3073,1024,solve,2467.839844
3073,1024,solve,4488.191895
3073,1024,solve,4384.768066
3073,1024,solve,4797.439941
3073,1024,solve,4920.319824
3073,1024,solve,4493.312012
3073,1024,solve,4451.327637
3073,1024,solve,4564.063965
3073,1024,solve,4448.255859
3073,1024,solve,4749.312012
3073,1024,solve,4365.312012
3073,1024,solve,4284.416016
3073,1024,solve,4260.959961
3073,1024,solve,4333.600098
3073,1024,solve,4183.040039
3073,1024,solve,4622.367676
3073,1024,solve,4447.231934
3073,1024,solve,4565.120117
3073,1024,solve,4564.992188
3073,1024,solve,4720.735840
3073,1024,solve,4969.472168
3073,1024,solve,4675.583984
3073,1024,solve,4037.600098
3073,1024,solve,4206.592285
3073,1024,solve,4217.855957
3073,1024,solve,4577.280273
3073,1024,solve,4567.040039
3073,1024,solve,4221.952148
3073,1024,solve,3263.552002
3073,1024,solve,4313.952148
3073,1024,solve,4383.743652
3073,1024,solve,4754.527832
3073,1024,solve,5293.087891
3073,1024,solve,6418.432129
3073,1024,solve,4769.791992
3073,1024,solve,5055.295898
3073,1024,solve,4745.215820
3073,1024,solve,4762.624023
3073,1024,solve,5082.080078
3073,1024,solve,4678.656250
3073,1024,solve,4889.599609
3073,1024,solve,5083.167969
3073,1024,solve,5072.832031
3073,1024,solve,5006.336426
3073,1024,solve,5220.352051
3073,1024,solve,5246.976074
3073,1024,solve,5189.631836
3073,1024,solve,5154.815918
3073,1024,solve,3550.208008
3073,1024,solve,4926.496094
3073,1024,solve,3623.936035
3073,1024,solve,5485.567871
3073,1024,solve,5300.223633
3073,1024,solve,5297.151855
3073,1024,solve,3871.743896
3073,1024,solve,5159.743652
3073,1024,solve,5088.255859
3073,1024,solve,5095.551758
3073,1024,solve,5178.559570
3073,1024,solve,5021.696289
3073,1024,solve,5166.080078
3073,1024,solve,4742.112305
3073,1024,solve,5044.191895
3073,1024,solve,5177.343750
3073,1024,solve,5745.664062
3073,1024,solve,5192.704102
3073,1024,solve,3900.416016
3073,1024,solve,5715.968262
3073,1024,solve,3726.335938
3073,1024,solve,5331.967773
3073,1024,solve,4298.751953
3073,1024,solve,4913.152344
3073,1024,solve,3372.031982
3073,1024,solve,4954.111816
3073,1024,solve,5073.952148
3073,1024,solve,4927.487793
3073,1024,solve,5271.552246
3073,1024,solve,3560.447998
3073,1024,solve,5032.032227
3073,1024,solve,5025.791992
3073,1024,solve,5334.015625
3073,1024,solve,4906.112305
3073,1024,solve,3380.223877
3073,1024,solve,5177.343750
3073,1024,solve,5612.543945
3073,1024,solve,5230.560059
3073,1024,solve,5326.848145
3073,1024,solve,5108.735840
3073,1024,solve,5044.223633
3073,1024,solve,5070.784180
3073,1024,solve,5252.096191
3073,1024,solve,3558.399902
3073,1024,solve,5139.455566
3073,1024,solve,5127.136230
3073,1024,solve,3395.583984
3073,1024,solve,5426.176270
3073,1024,solve,3521.536133
3073,1024,solve,5496.832031
3073,1024,solve,3892.224121
3073,1024,solve,5462.016113
3073,1024,solve,3343.359863
3073,1024,solve,5188.608398
3073,1024,solve,4834.303711
3073,1024,solve,5167.104004
3073,1024,solve,3570.687988
3073,1024,solve,5165.056152
3073,1024,solve,3595.392090
3073,1024,solve,4940.800293
3073,1024,solve,5134.335938
3073,1024,solve,5042.208008
3073,1024,solve,5003.359863
3073,1024,solve,5518.335938
3073,1024,solve,3478.528076
3073,1024,solve,5350.399902
3073,1024,solve,5318.655762
3073,1024,solve,3504.127930
3073,1024,solve,5262.335938
3073,1024,solve,4909.056152
3073,1024,solve,3030.015869
3073,1024,solve,4643.839844
3073,1024,solve,2766.976074
3073,1024,solve,4395.008301
3073,1024,solve,2545.664062
3073,1024,solve,4425.791992
3073,1024,solve,2352.224121
3073,1024,solve,4274.303711
3073,1024,solve,4355.072266
3073,1024,solve,2534.399902
3073,1024,solve,6297.599609
3073,1024,solve,6924.191895
3073,1024,solve,3214.335938
3073,1024,solve,5253.120117
3073,1024,solve,4878.335938
3073,1024,solve,2976.768066
3073,1024,solve,3182.591797
3073,1024,solve,5028.863770
3073,1024,solve,5035.007812
3073,1024,solve,4969.472168
3073,1024,solve,5049.375977
3073,1024,solve,3002.367920
3073,1024,solve,3080.192139
