vars,contraints,operation,elapsed_time
12289,4096,fillTableau,10700.799805
12289,4096,gauss1,1186.015991
12289,4096,solve,4374.080078
12289,4096,solve,3566.719971
12289,4096,solve,3926.528076
12289,4096,solve,6041.408203
12289,4096,solve,4099.071777
12289,4096,solve,3548.192139
12289,4096,solve,4831.647949
12289,4096,solve,4338.784180
12289,4096,solve,4088.800049
12289,4096,solve,3555.520020
12289,4096,solve,5883.647949
12289,4096,solve,3579.072021
12289,4096,solve,4097.664062
12289,4096,solve,3566.047852
12289,4096,solve,5901.408203
12289,4096,solve,3559.360107
12289,4096,solve,4091.904053
12289,4096,solve,4187.071777
12289,4096,solve,5415.743652
12289,4096,solve,3560.480225
12289,4096,solve,3545.056152
12289,4096,solve,5521.599609
12289,4096,solve,4329.248047
12289,4096,solve,3552.128174
12289,4096,solve,3539.647949
12289,4096,solve,5948.416016
12289,4096,solve,4097.760254
12289,4096,solve,3560.575928
12289,4096,solve,3590.431885
12289,4096,solve,5990.143555
12289,4096,solve,4091.167969
12289,4096,solve,3558.464111
12289,4096,solve,5518.848145
12289,4096,solve,3806.303955
12289,4096,solve,4093.791992
12289,4096,solve,3548.959961
12289,4096,solve,5919.583984
12289,4096,solve,4036.543945
12289,4096,solve,3563.936035
12289,4096,solve,3573.343994
12289,4096,solve,5951.167969
12289,4096,solve,4065.951904
12289,4096,solve,3555.840088
12289,4096,solve,6477.248047
12289,4096,solve,3556.351807
12289,4096,solve,4093.920166
12289,4096,solve,3541.951904
12289,4096,solve,5504.511719
12289,4096,solve,3959.359863
12289,4096,solve,3555.679932
12289,4096,solve,4840.320312
12289,4096,solve,4781.184082
12289,4096,solve,3563.615967
12289,4096,solve,3559.616211
12289,4096,solve,5876.607910
12289,4096,solve,4034.239746
12289,4096,solve,3566.751953
12289,4096,solve,3571.680176
12289,4096,solve,5970.496094
12289,4096,solve,3562.400146
12289,4096,solve,3560.224121
12289,4096,solve,4838.399902
12289,4096,solve,4826.560059
12289,4096,solve,3548.127930
12289,4096,solve,3549.216064
12289,4096,solve,5944.992188
12289,4096,solve,4078.271973
12289,4096,solve,3545.504150
12289,4096,solve,4160.832031
12289,4096,solve,4875.616211
12289,4096,solve,4107.808105
12289,4096,solve,3560.256104
12289,4096,solve,5950.368164
12289,4096,solve,4017.664062
12289,4096,solve,3555.583984
12289,4096,solve,3558.464111
12289,4096,solve,5924.000000
12289,4096,solve,4079.743896
12289,4096,solve,3547.520020
12289,4096,solve,4836.128418
12289,4096,solve,4854.624023
12289,4096,solve,3545.728027
12289,4096,solve,3556.991943
12289,4096,solve,5938.496094
12289,4096,solve,4089.248291
12289,4096,solve,3551.167969
12289,4096,solve,3542.112061
12289,4096,solve,5964.895996
12289,4096,solve,3973.375977
12289,4096,solve,4246.496094
12289,4096,solve,5540.895996
12289,4096,solve,4333.248047
12289,4096,solve,3549.184082
12289,4096,solve,3555.615967
12289,4096,solve,5930.879883
12289,4096,solve,4096.608398
12289,4096,solve,3566.112061
12289,4096,solve,4553.248047
12289,4096,solve,5160.352051
12289,4096,solve,4104.895996
12289,4096,solve,3544.416016
12289,4096,solve,5903.647949
12289,4096,solve,3564.063965
12289,4096,solve,4100.543945
12289,4096,solve,3561.216064
12289,4096,solve,5954.720215
12289,4096,solve,3569.312012
12289,4096,solve,3975.167969
12289,4096,solve,4184.543945
12289,4096,solve,5432.383789
12289,4096,solve,3546.367920
12289,4096,solve,3543.615967
12289,4096,solve,5511.616211
12289,4096,solve,4299.007812
12289,4096,solve,3561.536133
12289,4096,solve,3551.520020
12289,4096,solve,5948.063965
12289,4096,solve,4118.591797
12289,4096,solve,3545.439941
12289,4096,solve,3556.639893
12289,4096,solve,6365.503906
12289,4096,solve,4180.832031
12289,4096,solve,3912.864014
12289,4096,solve,5975.359863
12289,4096,solve,4092.927979
12289,4096,solve,3564.031982
12289,4096,solve,3568.639893
12289,4096,solve,5915.679688
12289,4096,solve,4074.207764
12289,4096,solve,3544.895996
12289,4096,solve,4849.472168
12289,4096,solve,4301.472168
12289,4096,solve,4085.855957
12289,4096,solve,3559.711914
12289,4096,solve,5874.496094
12289,4096,solve,3987.167969
12289,4096,solve,4110.208008
12289,4096,solve,3544.095947
12289,4096,solve,6050.624023
12289,4096,solve,3551.935791
12289,4096,solve,4098.303711
12289,4096,solve,5543.583984
12289,4096,solve,4294.432129
12289,4096,solve,3545.567871
12289,4096,solve,3560.575928
12289,4096,solve,5954.463867
12289,4096,solve,4130.303711
12289,4096,solve,3588.352051
12289,4096,solve,3556.479980
12289,4096,solve,3547.840088
12289,4096,solve,3814.752197
12289,4096,solve,3855.840088
12289,4096,solve,6160.352051
12289,4096,solve,4034.304199
12289,4096,solve,4103.680176
12289,4096,solve,3565.407959
12289,4096,solve,3564.608154
12289,4096,solve,3577.343994
12289,4096,solve,3555.679932
12289,4096,solve,3556.960205
12289,4096,solve,5950.335938
12289,4096,solve,4096.255859
12289,4096,solve,3559.647949
12289,4096,solve,3543.231934
12289,4096,solve,3579.263916
12289,4096,solve,3540.031982
12289,4096,solve,3542.016113
12289,4096,solve,3541.919922
12289,4096,solve,5908.448242
12289,4096,solve,4035.967773
12289,4096,solve,3568.511963
12289,4096,solve,3568.511963
12289,4096,solve,5988.799805
12289,4096,solve,3547.424072
12289,4096,solve,3545.567871
12289,4096,solve,4824.736328
12289,4096,solve,4819.040039
12289,4096,solve,3576.447998
12289,4096,solve,3544.127930
12289,4096,solve,5903.040039
12289,4096,solve,4113.952148
12289,4096,solve,3561.312012
12289,4096,solve,3552.927979
12289,4096,solve,6501.599609
12289,4096,solve,3973.791992
12289,4096,solve,3567.392090
12289,4096,solve,5532.479980
12289,4096,solve,4301.343750
12289,4096,solve,3560.991943
12289,4096,solve,3559.295898
12289,4096,solve,5920.191895
12289,4096,solve,4093.984131
12289,4096,solve,3547.583984
12289,4096,solve,3555.263916
12289,4096,solve,5935.711914
12289,4096,solve,4099.423828
12289,4096,solve,3545.599854
12289,4096,solve,3584.320068
12289,4096,solve,3585.151855
12289,4096,solve,3562.880127
12289,4096,solve,3544.063965
12289,4096,solve,5508.959961
12289,4096,solve,4309.408203
12289,4096,solve,3548.352051
12289,4096,solve,3543.391846
12289,4096,solve,3590.912109
12289,4096,solve,3558.080078
12289,4096,solve,3553.216064
12289,4096,solve,3556.224121
12289,4096,solve,5910.783691
12289,4096,solve,3542.048096
12289,4096,solve,4093.855957
12289,4096,solve,3571.135986
12289,4096,solve,3566.335938
12289,4096,solve,3539.840088
12289,4096,solve,3541.248047
12289,4096,solve,4821.312012
12289,4096,solve,4321.312012
12289,4096,solve,4103.040039
12289,4096,solve,3549.920166
12289,4096,solve,5885.600098
12289,4096,solve,3566.144043
12289,4096,solve,4092.320068
12289,4096,solve,3551.968018
12289,4096,solve,5939.904297
12289,4096,solve,4031.904297
12289,4096,solve,3577.887939
12289,4096,solve,4189.760254
12289,4096,solve,5411.968262
12289,4096,solve,3554.912109
12289,4096,solve,3570.112061
12289,4096,solve,6486.623535
12289,4096,solve,3992.959961
12289,4096,solve,3555.936035
12289,4096,solve,4173.087891
12289,4096,solve,4888.959961
12289,4096,solve,4082.911865
12289,4096,solve,3607.840088
12289,4096,solve,5896.128418
12289,4096,solve,4020.351807
12289,4096,solve,3553.535889
12289,4096,solve,3542.912109
12289,4096,solve,5934.432129
12289,4096,solve,4088.607910
12289,4096,solve,3567.647949
12289,4096,solve,4846.144043
12289,4096,solve,4827.711914
12289,4096,solve,3546.751953
12289,4096,solve,3558.144043
12289,4096,solve,5867.456055
12289,4096,solve,3548.384033
12289,4096,solve,4101.344238
12289,4096,solve,3558.720215
12289,4096,solve,6433.248047
12289,4096,solve,3568.703857
12289,4096,solve,3556.864014
12289,4096,solve,4173.983887
12289,4096,solve,5357.632324
12289,4096,solve,3566.719971
12289,4096,solve,3556.479980
12289,4096,solve,5918.144043
12289,4096,solve,4098.944336
12289,4096,solve,3559.968018
12289,4096,solve,4836.063965
12289,4096,solve,4824.832031
12289,4096,solve,3560.256104
12289,4096,solve,3555.583984
12289,4096,solve,5871.359863
12289,4096,solve,3550.847900
12289,4096,solve,4079.904053
12289,4096,solve,4183.807617
12289,4096,solve,4879.327637
12289,4096,solve,4109.312012
12289,4096,solve,3567.488037
12289,4096,solve,5528.031738
12289,4096,solve,4257.536133
12289,4096,solve,3551.008057
12289,4096,solve,4258.304199
12289,4096,solve,5991.167969
12289,4096,solve,4108.543945
12289,4096,solve,3562.815918
12289,4096,solve,4187.264160
12289,4096,solve,4857.472168
12289,4096,solve,4085.152100
12289,4096,solve,3563.263916
12289,4096,solve,5511.936035
12289,4096,solve,3771.456055
12289,4096,solve,4078.720215
12289,4096,solve,10268.575195
12289,4096,solve,8428.320312
12289,4096,solve,10825.984375
12289,4096,solve,3557.919922
12289,4096,solve,10742.624023
12289,4096,solve,7898.335938
12289,4096,solve,10845.439453
12289,4096,solve,3561.471924
12289,4096,solve,10769.248047
12289,4096,solve,8571.711914
12289,4096,solve,9726.496094
12289,4096,solve,10270.335938
12289,4096,solve,4019.328125
12289,4096,solve,10716.416016
12289,4096,solve,7916.479980
12289,4096,solve,10829.631836
12289,4096,solve,7905.728027
12289,4096,solve,10856.191406
12289,4096,solve,10315.839844
12289,4096,solve,8425.120117
12289,4096,solve,10740.288086
12289,4096,solve,8536.127930
12289,4096,solve,4843.679688
12289,4096,solve,8440.480469
12289,4096,solve,5891.615723
12289,4096,solve,8414.751953
12289,4096,solve,10811.744141
12289,4096,solve,7898.176270
12289,4096,solve,10805.407227
12289,4096,solve,10259.488281
12289,4096,solve,8436.095703
12289,4096,solve,10781.599609
12289,4096,solve,7911.295898
12289,4096,solve,10317.600586
12289,4096,solve,10244.223633
12289,4096,solve,8439.423828
12289,4096,solve,10268.127930
12289,4096,solve,8400.351562
12289,4096,solve,10283.807617
12289,4096,solve,11464.223633
12289,4096,solve,7883.456055
12289,4096,solve,10784.992188
12289,4096,solve,8507.679688
12289,4096,solve,9717.856445
12289,4096,solve,10225.760742
12289,4096,solve,8421.152344
12289,4096,solve,8213.600586
12289,4096,solve,9520.768555
12289,4096,solve,9692.864258
12289,4096,solve,7857.151855
12289,4096,solve,7868.416016
12289,4096,solve,10226.719727
12289,4096,solve,8392.704102
12289,4096,solve,3546.943848
12289,4096,solve,7870.016113
12289,4096,solve,3565.920166
12289,4096,solve,10760.832031
12289,4096,solve,10216.511719
12289,4096,solve,8409.536133
12289,4096,solve,11110.816406
12289,4096,solve,3889.184082
12289,4096,solve,10242.976562
12289,4096,solve,4084.095947
12289,4096,solve,10992.383789
12289,4096,solve,4114.943848
12289,4096,solve,10132.639648
12289,4096,solve,3555.903809
12289,4096,solve,8410.368164
12289,4096,solve,10312.512695
12289,4096,solve,7881.184082
12289,4096,solve,7854.080078
12289,4096,solve,10222.047852
12289,4096,solve,8407.007812
12289,4096,solve,3549.791992
12289,4096,solve,7858.591797
12289,4096,solve,10824.959961
12289,4096,solve,7839.295898
12289,4096,solve,5927.647949
12289,4096,solve,8389.471680
12289,4096,solve,10728.448242
12289,4096,solve,3558.656006
12289,4096,solve,10199.263672
12289,4096,solve,8370.271484
12289,4096,solve,10715.104492
12289,4096,solve,9143.615234
12289,4096,solve,9117.919922
12289,4096,solve,10195.423828
12289,4096,solve,9339.583984
12289,4096,solve,10259.711914
12289,4096,solve,10700.383789
12289,4096,solve,8391.231445
12289,4096,solve,10715.264648
12289,4096,solve,7841.791992
12289,4096,solve,10742.112305
12289,4096,solve,3548.384033
12289,4096,solve,5497.087891
12289,4096,solve,8588.607422
12289,4096,solve,7841.824219
12289,4096,solve,3548.192139
12289,4096,solve,9135.744141
12289,4096,solve,4803.616211
12289,4096,solve,7845.280273
12289,4096,solve,10310.432617
12289,4096,solve,3553.791992
12289,4096,solve,10719.616211
12289,4096,solve,8475.808594
12289,4096,solve,4866.720215
12289,4096,solve,8368.127930
12289,4096,solve,5930.655762
12289,4096,solve,8350.560547
12289,4096,solve,10746.335938
12289,4096,solve,3559.520020
12289,4096,solve,11144.864258
12289,4096,solve,8169.183594
12289,4096,solve,10754.783203
12289,4096,solve,10159.232422
12289,4096,solve,4100.224121
12289,4096,solve,8477.760742
12289,4096,solve,9676.192383
12289,4096,solve,10161.343750
12289,4096,solve,8377.087891
12289,4096,solve,10234.847656
12289,4096,solve,8368.448242
12289,4096,solve,10253.984375
12289,4096,solve,3545.375977
12289,4096,solve,10756.640625
12289,4096,solve,3578.975830
12289,4096,solve,10690.751953
12289,4096,solve,7831.936035
12289,4096,solve,10743.200195
12289,4096,solve,3555.648193
12289,4096,solve,10194.592773
12289,4096,solve,8230.303711
12289,4096,solve,10271.519531
12289,4096,solve,10159.072266
12289,4096,solve,3550.048096
12289,4096,solve,11293.952148
12289,4096,solve,8376.064453
12289,4096,solve,10688.192383
12289,4096,solve,7845.439941
12289,4096,solve,10756.704102
12289,4096,solve,10094.911133
12289,4096,solve,8352.000000
12289,4096,solve,10193.183594
12289,4096,solve,8381.055664
12289,4096,solve,10699.104492
12289,4096,solve,9760.959961
12289,4096,solve,8568.991211
12289,4096,solve,10734.239258
12289,4096,solve,7823.423828
12289,4096,solve,10746.015625
12289,4096,solve,10135.199219
12289,4096,solve,8381.183594
12289,4096,solve,11120.896484
12289,4096,solve,10183.456055
12289,4096,solve,8577.791992
12289,4096,solve,10185.695312
12289,4096,solve,9162.751953
12289,4096,solve,10769.408203
12289,4096,solve,10164.095703
12289,4096,solve,4104.095703
12289,4096,solve,9138.335938
12289,4096,solve,4294.976074
12289,4096,solve,8371.520508
12289,4096,solve,10753.215820
12289,4096,solve,3926.912109
12289,4096,solve,8308.383789
12289,4096,solve,3918.592041
12289,4096,solve,9768.255859
12289,4096,solve,8553.215820
12289,4096,solve,7822.399902
12289,4096,solve,7818.463867
12289,4096,solve,10730.431641
12289,4096,solve,7833.919922
12289,4096,solve,7823.328125
12289,4096,solve,7834.015625
12289,4096,solve,10722.719727
12289,4096,solve,10152.543945
12289,4096,solve,8369.152344
12289,4096,solve,4176.352051
12289,4096,solve,9637.727539
12289,4096,solve,10770.528320
12289,4096,solve,3574.496094
12289,4096,solve,8371.647461
12289,4096,solve,7837.887695
12289,4096,solve,10138.047852
12289,4096,solve,8374.848633
12289,4096,solve,4175.583984
12289,4096,solve,9674.175781
12289,4096,solve,10169.823242
12289,4096,solve,4091.263672
12289,4096,solve,9132.736328
12289,4096,solve,9101.856445
12289,4096,solve,10173.055664
12289,4096,solve,8433.631836
12289,4096,solve,5900.479980
12289,4096,solve,8429.408203
12289,4096,solve,10821.056641
12289,4096,solve,7911.104004
12289,4096,solve,10804.959961
12289,4096,solve,10224.320312
12289,4096,solve,8420.543945
12289,4096,solve,4814.400391
12289,4096,solve,9172.127930
12289,4096,solve,10264.127930
12289,4096,solve,4104.576172
12289,4096,solve,10971.200195
12289,4096,solve,3553.471924
12289,4096,solve,9730.431641
12289,4096,solve,9171.935547
12289,4096,solve,3536.479980
12289,4096,solve,10803.487305
12289,4096,solve,10168.864258
12289,4096,solve,8453.184570
12289,4096,solve,3542.335938
12289,4096,solve,10354.335938
12289,4096,solve,3547.135986
12289,4096,solve,10783.359375
12289,4096,solve,3556.704102
12289,4096,solve,7905.120117
12289,4096,solve,7891.808105
12289,4096,solve,10815.872070
12289,4096,solve,10234.144531
12289,4096,solve,8435.104492
12289,4096,solve,10746.368164
12289,4096,solve,3551.392090
12289,4096,solve,10270.335938
12289,4096,solve,8432.576172
12289,4096,solve,10274.175781
12289,4096,solve,4066.944092
12289,4096,solve,10828.479492
12289,4096,solve,10939.456055
12289,4096,solve,8434.656250
12289,4096,solve,10740.671875
12289,4096,solve,3550.719971
12289,4096,solve,10456.319336
12289,4096,solve,4109.248047
12289,4096,solve,10176.959961
12289,4096,solve,3555.360107
12289,4096,solve,10694.784180
12289,4096,solve,8388.255859
12289,4096,solve,10762.592773
12289,4096,solve,7851.264160
12289,4096,solve,10255.391602
12289,4096,solve,10212.320312
12289,4096,solve,8407.167969
12289,4096,solve,10757.791992
12289,4096,solve,9148.543945
12289,4096,solve,9495.136719
12289,4096,solve,3589.503906
12289,4096,solve,11028.671875
12289,4096,solve,10215.295898
12289,4096,solve,8385.312500
12289,4096,solve,11177.087891
12289,4096,solve,9798.335938
12289,4096,solve,8582.912109
12289,4096,solve,10702.368164
12289,4096,solve,7856.991699
12289,4096,solve,10750.143555
12289,4096,solve,9791.808594
12289,4096,solve,8610.816406
12289,4096,solve,10186.080078
12289,4096,solve,8385.919922
12289,4096,solve,10709.375977
12289,4096,solve,9137.791992
12289,4096,solve,9120.959961
12289,4096,solve,10205.599609
12289,4096,solve,8369.695312
12289,4096,solve,10210.016602
12289,4096,solve,9013.631836
12289,4096,solve,9676.927734
12289,4096,solve,10224.927734
12289,4096,solve,8232.576172
12289,4096,solve,10742.591797
12289,4096,solve,8480.608398
12289,4096,solve,10081.279297
12289,4096,solve,10222.528320
12289,4096,solve,8379.455078
12289,4096,solve,10211.583984
12289,4096,solve,9017.503906
12289,4096,solve,9687.104492
12289,4096,solve,10364.895508
12289,4096,solve,8646.912109
12289,4096,solve,8211.903320
12289,4096,solve,7831.071777
12289,4096,solve,10743.456055
12289,4096,solve,7850.624023
12289,4096,solve,7824.960449
12289,4096,solve,10135.872070
12289,4096,solve,8382.591797
12289,4096,solve,10210.784180
12289,4096,solve,8374.175781
12289,4096,solve,7840.959961
12289,4096,solve,8476.896484
12289,4096,solve,9667.423828
12289,4096,solve,10207.872070
12289,4096,solve,9131.872070
12289,4096,solve,10784.288086
12289,4096,solve,7845.280273
12289,4096,solve,7835.807617
12289,4096,solve,10191.200195
12289,4096,solve,8389.568359
12289,4096,solve,10777.312500
12289,4096,solve,7910.655762
12289,4096,solve,10310.815430
12289,4096,solve,10226.976562
12289,4096,solve,8440.095703
12289,4096,solve,10301.696289
12289,4096,solve,8432.479492
12289,4096,solve,3582.112061
12289,4096,solve,7888.416016
12289,4096,solve,5526.080078
12289,4096,solve,8652.383789
12289,4096,solve,10266.688477
12289,4096,solve,8432.864258
12289,4096,solve,10780.000000
12289,4096,solve,9845.791992
12289,4096,solve,8654.208008
12289,4096,solve,10265.600586
12289,4096,solve,8976.032227
12289,4096,solve,10800.895508
12289,4096,solve,10215.200195
12289,4096,solve,8470.656250
12289,4096,solve,7897.983887
12289,4096,solve,3576.256104
12289,4096,solve,10225.695312
12289,4096,solve,8437.887695
12289,4096,solve,10279.840820
12289,4096,solve,8423.839844
12289,4096,solve,10368.767578
12289,4096,solve,10201.536133
12289,4096,solve,4107.711914
12289,4096,solve,8545.984375
12289,4096,solve,9730.080078
12289,4096,solve,10271.551758
12289,4096,solve,8438.048828
12289,4096,solve,10782.751953
12289,4096,solve,10747.551758
12289,4096,solve,3569.823975
12289,4096,solve,10176.127930
12289,4096,solve,8444.800781
12289,4096,solve,11301.631836
12289,4096,solve,9199.007812
12289,4096,solve,9188.000000
12289,4096,solve,10273.471680
12289,4096,solve,8457.536133
12289,4096,solve,10797.248047
12289,4096,solve,10181.215820
12289,4096,solve,8421.952148
12289,4096,solve,10735.135742
12289,4096,solve,7898.591797
12289,4096,solve,10799.872070
12289,4096,solve,10178.624023
12289,4096,solve,8426.463867
12289,4096,solve,10271.679688
12289,4096,solve,8426.495117
12289,4096,solve,10744.416016
12289,4096,solve,10220.064453
12289,4096,solve,8310.208008
12289,4096,solve,10807.104492
12289,4096,solve,7903.295898
12289,4096,solve,10295.456055
12289,4096,solve,10629.215820
12289,4096,solve,8452.863281
12289,4096,solve,10736.895508
12289,4096,solve,8536.864258
12289,4096,solve,5405.759766
12289,4096,solve,7894.432129
12289,4096,solve,10254.656250
12289,4096,solve,10753.120117
12289,4096,solve,8432.864258
12289,4096,solve,10804.639648
12289,4096,solve,7845.983887
