vars,contraints,operation,elapsed_time
24577,8192,solve,15899.488281
24577,8192,solve,15892.543945
24577,8192,solve,16323.968750
24577,8192,solve,15927.488281
24577,8192,solve,12958.399414
24577,8192,solve,15909.983398
24577,8192,solve,12948.799805
24577,8192,solve,15858.048828
24577,8192,solve,15335.551758
24577,8192,solve,15774.399414
24577,8192,solve,16462.849609
24577,8192,solve,12969.951172
24577,8192,solve,15349.824219
24577,8192,solve,13518.528320
24577,8192,solve,15845.375977
24577,8192,solve,13686.143555
24577,8192,solve,15348.768555
24577,8192,solve,15802.879883
24577,8192,solve,15796.255859
24577,8192,solve,15829.536133
24577,8192,solve,15408.032227
24577,8192,solve,15625.664062
24577,8192,solve,14968.000000
24577,8192,solve,14283.551758
24577,8192,solve,14941.280273
24577,8192,solve,16703.902344
24577,8192,solve,16007.263672
24577,8192,solve,15820.576172
24577,8192,solve,16615.072266
24577,8192,solve,15911.904297
24577,8192,solve,15902.335938
24577,8192,solve,15817.248047
24577,8192,solve,15922.143555
24577,8192,solve,15948.671875
24577,8192,solve,15937.024414
24577,8192,solve,15879.167969
24577,8192,solve,16406.431641
24577,8192,solve,15362.272461
24577,8192,solve,15782.943359
24577,8192,solve,15884.095703
24577,8192,solve,15922.912109
24577,8192,solve,16357.023438
24577,8192,solve,16425.568359
24577,8192,solve,15898.624023
24577,8192,solve,16096.255859
24577,8192,solve,16748.128906
24577,8192,solve,15874.175781
24577,8192,solve,15402.208008
24577,8192,solve,15924.864258
24577,8192,solve,16432.832031
24577,8192,solve,15879.423828
24577,8192,solve,15898.656250
24577,8192,solve,15896.256836
24577,8192,solve,16628.320312
24577,8192,solve,15928.352539
24577,8192,solve,15913.536133
24577,8192,solve,15921.952148
24577,8192,solve,15891.103516
24577,8192,solve,15904.288086
24577,8192,solve,15924.255859
24577,8192,solve,15927.647461
24577,8192,solve,15876.000000
24577,8192,solve,15879.007812
24577,8192,solve,15903.072266
24577,8192,solve,15877.055664
24577,8192,solve,16470.431641
24577,8192,solve,15920.255859
24577,8192,solve,15901.183594
24577,8192,solve,12967.551758
24577,8192,solve,15916.447266
24577,8192,solve,12970.463867
24577,8192,solve,15929.408203
24577,8192,solve,12939.519531
24577,8192,solve,15860.223633
24577,8192,solve,15356.511719
24577,8192,solve,16718.974609
24577,8192,solve,16227.647461
24577,8192,solve,15939.200195
24577,8192,solve,15854.687500
24577,8192,solve,16658.304688
24577,8192,solve,15915.872070
24577,8192,solve,15814.304688
24577,8192,solve,15885.727539
24577,8192,solve,16099.551758
24577,8192,solve,15866.144531
24577,8192,solve,15888.192383
24577,8192,solve,15884.320312
24577,8192,solve,15908.576172
24577,8192,solve,15953.151367
24577,8192,solve,15811.488281
24577,8192,solve,15859.007812
24577,8192,solve,16414.177734
24577,8192,solve,15871.359375
24577,8192,solve,15937.472656
24577,8192,solve,15891.456055
24577,8192,solve,15842.912109
24577,8192,solve,15871.040039
24577,8192,solve,15830.208008
24577,8192,solve,15889.311523
24577,8192,solve,15905.088867
24577,8192,solve,13007.456055
24577,8192,solve,15398.719727
24577,8192,solve,13495.008789
24577,8192,solve,15859.071289
24577,8192,solve,16246.528320
24577,8192,solve,15368.639648
24577,8192,solve,15956.512695
24577,8192,solve,15931.456055
24577,8192,solve,16980.576172
24577,8192,solve,16658.654297
24577,8192,solve,15923.680664
24577,8192,solve,15905.696289
24577,8192,solve,15884.991211
24577,8192,solve,15854.592773
24577,8192,solve,15881.248047
24577,8192,solve,15947.936523
24577,8192,solve,16546.943359
24577,8192,solve,15943.008789
24577,8192,solve,15904.224609
24577,8192,solve,15852.160156
24577,8192,solve,15918.047852
24577,8192,solve,15889.887695
24577,8192,solve,15942.879883
24577,8192,solve,15925.439453
24577,8192,solve,15929.824219
24577,8192,solve,15929.120117
24577,8192,solve,15902.208008
24577,8192,solve,15919.263672
24577,8192,solve,15913.599609
24577,8192,solve,16624.128906
24577,8192,solve,15944.479492
24577,8192,solve,15866.239258
24577,8192,solve,12961.824219
24577,8192,solve,15907.648438
24577,8192,solve,12965.855469
24577,8192,solve,15870.015625
24577,8192,solve,12968.799805
24577,8192,solve,15912.576172
24577,8192,solve,15900.160156
24577,8192,solve,15904.447266
24577,8192,solve,15903.648438
24577,8192,solve,15421.055664
24577,8192,solve,16180.736328
24577,8192,solve,15926.143555
24577,8192,solve,15930.208008
24577,8192,solve,16472.382812
24577,8192,solve,12992.799805
24577,8192,solve,15376.480469
24577,8192,solve,15891.872070
24577,8192,solve,15873.279297
24577,8192,solve,15896.096680
24577,8192,solve,16434.943359
24577,8192,solve,15873.984375
24577,8192,solve,12975.423828
24577,8192,solve,15332.927734
24577,8192,solve,17147.775391
24577,8192,solve,15875.295898
24577,8192,solve,15376.447266
24577,8192,solve,15820.927734
24577,8192,solve,16588.832031
24577,8192,solve,15919.903320
24577,8192,solve,15878.112305
24577,8192,solve,15876.064453
24577,8192,solve,16420.353516
24577,8192,solve,15824.447266
24577,8192,solve,15345.887695
24577,8192,solve,15896.992188
24577,8192,solve,16250.303711
24577,8192,solve,16066.175781
24577,8192,solve,16489.599609
24577,8192,solve,15932.479492
24577,8192,solve,16312.576172
24577,8192,solve,16837.728516
24577,8192,solve,15930.175781
24577,8192,solve,15778.400391
24577,8192,solve,15874.624023
24577,8192,solve,15874.976562
24577,8192,solve,15887.647461
24577,8192,solve,15913.311523
24577,8192,solve,15871.295898
24577,8192,solve,16262.497070
24577,8192,solve,15828.224609
24577,8192,solve,15872.832031
24577,8192,solve,15873.920898
24577,8192,solve,15897.407227
24577,8192,solve,15904.832031
24577,8192,solve,15873.439453
24577,8192,solve,15917.503906
24577,8192,solve,15929.727539
24577,8192,solve,15935.135742
24577,8192,solve,15884.288086
24577,8192,solve,15909.888672
24577,8192,solve,16574.623047
24577,8192,solve,15938.303711
24577,8192,solve,15950.912109
24577,8192,solve,15943.423828
24577,8192,solve,13006.143555
24577,8192,solve,15891.967773
24577,8192,solve,12983.135742
24577,8192,solve,15338.591797
24577,8192,solve,13506.688477
24577,8192,solve,14917.471680
24577,8192,solve,14971.743164
24577,8192,solve,14267.904297
24577,8192,solve,15407.295898
24577,8192,solve,15873.727539
24577,8192,solve,16600.671875
24577,8192,solve,12966.047852
24577,8192,solve,16025.760742
24577,8192,solve,15632.351562
24577,8192,solve,15805.279297
24577,8192,solve,15846.783203
24577,8192,solve,15858.048828
24577,8192,solve,12955.423828
24577,8192,solve,15905.023438
24577,8192,solve,15916.864258
24577,8192,solve,12963.167969
24577,8192,solve,15857.888672
24577,8192,solve,15917.280273
24577,8192,solve,16612.607422
24577,8192,solve,15883.872070
24577,8192,solve,15806.271484
24577,8192,solve,15801.952148
24577,8192,solve,15897.184570
24577,8192,solve,15857.375977
24577,8192,solve,15865.728516
24577,8192,solve,15857.600586
24577,8192,solve,15873.791992
24577,8192,solve,15813.120117
24577,8192,solve,15854.016602
24577,8192,solve,16491.167969
24577,8192,solve,16776.640625
24577,8192,solve,14282.208008
24577,8192,solve,37967.457031
24577,8192,solve,36679.234375
24577,8192,solve,37905.535156
24577,8192,solve,35969.281250
24577,8192,solve,36456.703125
24577,8192,solve,37862.398438
24577,8192,solve,35993.917969
24577,8192,solve,35498.941406
24577,8192,solve,37429.503906
24577,8192,solve,35672.445312
24577,8192,solve,36732.863281
24577,8192,solve,15948.191406
24577,8192,solve,32565.121094
24577,8192,solve,32576.607422
24577,8192,solve,33932.253906
24577,8192,solve,32756.095703
24577,8192,solve,33122.367188
24577,8192,solve,33095.937500
24577,8192,solve,35477.789062
24577,8192,solve,15383.744141
24577,8192,solve,38139.234375
24577,8192,solve,35912.062500
24577,8192,solve,35506.753906
24577,8192,solve,38285.152344
24577,8192,solve,35981.726562
24577,8192,solve,35454.593750
24577,8192,solve,37371.968750
24577,8192,solve,35646.589844
24577,8192,solve,36745.312500
24577,8192,solve,36150.242188
24577,8192,solve,37875.808594
24577,8192,solve,36060.289062
24577,8192,solve,35514.175781
24577,8192,solve,37791.613281
24577,8192,solve,36782.847656
24577,8192,solve,35567.839844
24577,8192,solve,37798.046875
24577,8192,solve,39625.792969
24577,8192,solve,35542.750000
24577,8192,solve,38446.976562
24577,8192,solve,36129.023438
24577,8192,solve,32611.744141
24577,8192,solve,32605.757812
24577,8192,solve,32654.816406
24577,8192,solve,37498.460938
24577,8192,solve,33899.519531
24577,8192,solve,13000.384766
24577,8192,solve,15347.391602
24577,8192,solve,33792.320312
24577,8192,solve,36228.382812
24577,8192,solve,36854.496094
24577,8192,solve,36024.769531
24577,8192,solve,36281.820312
24577,8192,solve,37734.945312
24577,8192,solve,36090.976562
24577,8192,solve,35482.785156
24577,8192,solve,37952.289062
24577,8192,solve,16753.054688
24577,8192,solve,35812.445312
24577,8192,solve,36314.589844
24577,8192,solve,38283.710938
24577,8192,solve,36093.664062
24577,8192,solve,36801.792969
24577,8192,solve,37437.984375
24577,8192,solve,35587.199219
24577,8192,solve,35536.128906
24577,8192,solve,37447.296875
24577,8192,solve,35968.062500
24577,8192,solve,15884.000000
24577,8192,solve,36245.726562
24577,8192,solve,15382.111328
24577,8192,solve,35552.320312
24577,8192,solve,32606.369141
24577,8192,solve,32607.105469
24577,8192,solve,35488.093750
24577,8192,solve,36275.070312
24577,8192,solve,35060.191406
24577,8192,solve,15310.079102
24577,8192,solve,33150.625000
24577,8192,solve,32614.753906
24577,8192,solve,35500.226562
24577,8192,solve,37789.308594
24577,8192,solve,36776.992188
24577,8192,solve,15841.823242
24577,8192,solve,35549.539062
24577,8192,solve,37781.375000
24577,8192,solve,36030.273438
24577,8192,solve,35535.933594
24577,8192,solve,38346.335938
24577,8192,solve,36558.496094
24577,8192,solve,16708.736328
24577,8192,solve,15847.616211
24577,8192,solve,35510.078125
24577,8192,solve,37931.261719
24577,8192,solve,36418.750000
24577,8192,solve,15322.303711
24577,8192,solve,35964.480469
24577,8192,solve,15922.816406
24577,8192,solve,37672.097656
24577,8192,solve,15427.712891
24577,8192,solve,36323.070312
24577,8192,solve,36216.960938
24577,8192,solve,15954.624023
24577,8192,solve,35568.000000
24577,8192,solve,34274.878906
24577,8192,solve,13711.583984
24577,8192,solve,32872.578125
24577,8192,solve,15359.935547
24577,8192,solve,35565.023438
24577,8192,solve,36809.824219
24577,8192,solve,32664.351562
24577,8192,solve,34915.839844
24577,8192,solve,36049.917969
24577,8192,solve,35596.160156
24577,8192,solve,35211.390625
24577,8192,solve,16696.480469
24577,8192,solve,36084.925781
24577,8192,solve,35560.476562
24577,8192,solve,35542.109375
24577,8192,solve,38389.058594
24577,8192,solve,35621.246094
24577,8192,solve,36357.761719
24577,8192,solve,38882.882812
24577,8192,solve,36563.714844
24577,8192,solve,35518.207031
24577,8192,solve,37979.421875
24577,8192,solve,37034.589844
24577,8192,solve,35612.093750
24577,8192,solve,37990.625000
24577,8192,solve,36061.375000
24577,8192,solve,35609.343750
24577,8192,solve,38770.242188
24577,8192,solve,37037.503906
24577,8192,solve,35565.535156
24577,8192,solve,32730.400391
24577,8192,solve,34836.800781
24577,8192,solve,36088.417969
24577,8192,solve,33230.109375
24577,8192,solve,35626.078125
24577,8192,solve,34874.847656
24577,8192,solve,33157.410156
24577,8192,solve,36450.976562
24577,8192,solve,35715.582031
24577,8192,solve,39177.375000
24577,8192,solve,35568.800781
24577,8192,solve,15991.135742
24577,8192,solve,35557.472656
24577,8192,solve,33229.472656
24577,8192,solve,37357.535156
24577,8192,solve,35862.816406
24577,8192,solve,35831.425781
24577,8192,solve,39488.222656
24577,8192,solve,36114.464844
24577,8192,solve,35550.531250
24577,8192,solve,38343.550781
24577,8192,solve,36313.984375
24577,8192,solve,35485.312500
24577,8192,solve,38409.730469
24577,8192,solve,35559.585938
24577,8192,solve,35516.195312
24577,8192,solve,38441.726562
24577,8192,solve,36074.300781
24577,8192,solve,32616.382812
24577,8192,solve,32575.394531
24577,8192,solve,32592.929688
24577,8192,solve,36762.621094
24577,8192,solve,16914.783203
24577,8192,solve,33352.898438
24577,8192,solve,15381.856445
24577,8192,solve,33117.632812
24577,8192,solve,35542.816406
24577,8192,solve,36139.488281
24577,8192,solve,33936.511719
24577,8192,solve,35699.777344
24577,8192,solve,36113.566406
24577,8192,solve,37953.121094
24577,8192,solve,36043.328125
24577,8192,solve,35549.406250
24577,8192,solve,38436.066406
24577,8192,solve,36177.855469
24577,8192,solve,36749.250000
24577,8192,solve,37877.601562
24577,8192,solve,35993.539062
24577,8192,solve,15938.303711
24577,8192,solve,36291.968750
24577,8192,solve,37879.359375
24577,8192,solve,36122.304688
24577,8192,solve,35590.402344
24577,8192,solve,38009.152344
24577,8192,solve,36865.855469
24577,8192,solve,35632.093750
24577,8192,solve,37877.566406
24577,8192,solve,13534.175781
24577,8192,solve,32662.333984
24577,8192,solve,15342.656250
24577,8192,solve,33113.535156
24577,8192,solve,15870.591797
24577,8192,solve,33151.710938
24577,8192,solve,32646.111328
24577,8192,solve,15926.976562
24577,8192,solve,35605.406250
24577,8192,solve,15400.511719
24577,8192,solve,34921.250000
24577,8192,solve,36161.859375
24577,8192,solve,37282.527344
24577,8192,solve,36836.734375
24577,8192,solve,35631.679688
24577,8192,solve,35636.832031
24577,8192,solve,37904.320312
24577,8192,solve,36697.152344
24577,8192,solve,36241.695312
24577,8192,solve,38166.015625
24577,8192,solve,36053.628906
24577,8192,solve,15951.935547
24577,8192,solve,35615.105469
24577,8192,solve,38197.695312
24577,8192,solve,16456.990234
24577,8192,solve,35623.871094
24577,8192,solve,38021.566406
24577,8192,solve,36006.402344
24577,8192,solve,35638.722656
24577,8192,solve,15926.816406
24577,8192,solve,39247.710938
24577,8192,solve,35582.527344
24577,8192,solve,35618.429688
24577,8192,solve,32684.222656
24577,8192,solve,12985.952148
24577,8192,solve,34514.687500
24577,8192,solve,34216.894531
24577,8192,solve,15379.103516
24577,8192,solve,36019.292969
24577,8192,solve,35620.062500
24577,8192,solve,34850.273438
24577,8192,solve,32627.486328
24577,8192,solve,36730.238281
24577,8192,solve,35642.945312
24577,8192,solve,15408.448242
24577,8192,solve,37965.695312
24577,8192,solve,35601.281250
24577,8192,solve,36144.898438
24577,8192,solve,15931.520508
24577,8192,solve,38915.519531
24577,8192,solve,15869.152344
24577,8192,solve,36007.074219
24577,8192,solve,16669.248047
24577,8192,solve,36240.191406
24577,8192,solve,36884.449219
24577,8192,solve,36393.183594
24577,8192,solve,35782.878906
24577,8192,solve,40979.933594
24577,8192,solve,16531.839844
24577,8192,solve,35591.328125
24577,8192,solve,37924.925781
24577,8192,solve,36278.882812
24577,8192,solve,36432.320312
24577,8192,solve,37900.578125
24577,8192,solve,33186.527344
24577,8192,solve,32660.416016
24577,8192,solve,32679.167969
24577,8192,solve,35965.824219
24577,8192,solve,37943.906250
24577,8192,solve,35585.343750
24577,8192,solve,33195.554688
24577,8192,solve,35590.242188
24577,8192,solve,37723.488281
24577,8192,solve,16532.160156
24577,8192,solve,36036.093750
24577,8192,solve,35629.601562
24577,8192,solve,32645.279297
24577,8192,solve,34937.410156
24577,8192,solve,36027.839844
24577,8192,solve,36316.062500
24577,8192,solve,36148.609375
24577,8192,solve,38181.539062
24577,8192,solve,35589.214844
24577,8192,solve,35635.937500
24577,8192,solve,38862.269531
24577,8192,solve,35586.398438
24577,8192,solve,35569.312500
24577,8192,solve,37817.121094
24577,8192,solve,36067.937500
24577,8192,solve,35625.246094
24577,8192,solve,38134.078125
24577,8192,solve,36261.695312
24577,8192,solve,35612.128906
24577,8192,solve,32665.951172
24577,8192,solve,32685.089844
24577,8192,solve,34424.671875
24577,8192,solve,37165.023438
24577,8192,solve,35602.621094
24577,8192,solve,35510.976562
24577,8192,solve,34958.175781
24577,8192,solve,35966.945312
24577,8192,solve,35969.343750
24577,8192,solve,15942.463867
24577,8192,solve,12959.808594
24577,8192,solve,32561.728516
24577,8192,solve,15796.320312
24577,8192,solve,15840.927734
24577,8192,solve,38053.953125
24577,8192,solve,36026.593750
24577,8192,solve,35860.671875
24577,8192,solve,37412.382812
24577,8192,solve,37396.226562
24577,8192,solve,37427.039062
24577,8192,solve,36145.058594
24577,8192,solve,15881.728516
24577,8192,solve,36249.855469
24577,8192,solve,15906.944336
24577,8192,solve,35479.648438
24577,8192,solve,37680.191406
24577,8192,solve,15921.440430
24577,8192,solve,15907.903320
24577,8192,solve,35920.992188
24577,8192,solve,15899.328125
24577,8192,solve,16592.095703
24577,8192,solve,35552.062500
24577,8192,solve,37787.937500
24577,8192,solve,16386.751953
24577,8192,solve,32586.304688
24577,8192,solve,15334.272461
24577,8192,solve,33081.949219
24577,8192,solve,12986.208008
24577,8192,solve,32979.101562
24577,8192,solve,35516.222656
24577,8192,solve,32602.271484
24577,8192,solve,15840.671875
24577,8192,solve,37818.656250
24577,8192,solve,33138.687500
24577,8192,solve,35893.632812
24577,8192,solve,15914.943359
24577,8192,solve,36733.089844
24577,8192,solve,36766.750000
24577,8192,solve,35519.488281
24577,8192,solve,35514.304688
24577,8192,solve,38598.558594
24577,8192,solve,35506.082031
24577,8192,solve,36223.007812
24577,8192,solve,38007.714844
24577,8192,solve,36005.023438
24577,8192,solve,15920.543945
24577,8192,solve,36279.582031
24577,8192,solve,37949.695312
24577,8192,solve,36059.230469
24577,8192,solve,35540.671875
24577,8192,solve,15889.887695
24577,8192,solve,38445.085938
24577,8192,solve,36039.804688
24577,8192,solve,35630.015625
24577,8192,solve,16285.312500
24577,8192,solve,38374.304688
24577,8192,solve,32629.310547
24577,8192,solve,32659.935547
24577,8192,solve,32651.966797
24577,8192,solve,36967.070312
24577,8192,solve,33847.394531
24577,8192,solve,33139.582031
24577,8192,solve,32586.878906
24577,8192,solve,35573.503906
24577,8192,solve,38718.593750
24577,8192,solve,36060.542969
24577,8192,solve,35571.742188
24577,8192,solve,37874.722656
24577,8192,solve,35537.886719
24577,8192,solve,36143.804688
24577,8192,solve,37526.367188
24577,8192,solve,16172.607422
24577,8192,solve,37096.765625
24577,8192,solve,35554.816406
24577,8192,solve,37916.226562
24577,8192,solve,15936.160156
24577,8192,solve,36403.421875
24577,8192,solve,35560.738281
24577,8192,solve,15898.208008
24577,8192,solve,37890.816406
24577,8192,solve,35602.433594
24577,8192,solve,35565.472656
24577,8192,solve,39011.871094
24577,8192,solve,35593.343750
24577,8192,solve,35531.167969
24577,8192,solve,15896.160156
24577,8192,solve,39729.984375
24577,8192,solve,15379.455078
24577,8192,solve,33803.167969
24577,8192,solve,33414.433594
24577,8192,solve,36150.113281
24577,8192,solve,37238.976562
24577,8192,solve,35747.777344
24577,8192,solve,32654.720703
24577,8192,solve,32617.664062
24577,8192,solve,39265.343750
24577,8192,solve,35595.617188
24577,8192,solve,35532.191406
24577,8192,solve,15838.463867
24577,8192,solve,37769.183594
24577,8192,solve,36071.617188
24577,8192,solve,16261.663086
24577,8192,solve,35541.183594
24577,8192,solve,15922.016602
24577,8192,solve,39021.539062
24577,8192,solve,15890.463867
24577,8192,solve,36029.121094
24577,8192,solve,35596.511719
24577,8192,solve,16470.464844
24577,8192,solve,37729.023438
24577,8192,solve,36117.570312
24577,8192,solve,35595.007812
24577,8192,solve,36835.167969
24577,8192,solve,36753.089844
24577,8192,solve,15333.375977
24577,8192,solve,36562.050781
24577,8192,solve,35974.656250
24577,8192,solve,37952.160156
24577,8192,solve,33199.679688
24577,8192,solve,33257.984375
24577,8192,solve,35956.351562
24577,8192,solve,34536.093750
24577,8192,solve,13712.288086
24577,8192,solve,32627.361328
24577,8192,solve,15410.400391
24577,8192,solve,13522.112305
24577,8192,solve,35502.878906
24577,8192,solve,35564.128906
24577,8192,solve,36599.808594
24577,8192,solve,14802.111328
24577,8192,solve,37696.128906
24577,8192,solve,35949.023438
24577,8192,solve,35501.859375
24577,8192,solve,15916.928711
24577,8192,solve,38798.910156
24577,8192,solve,36034.015625
24577,8192,solve,37193.984375
24577,8192,solve,37958.847656
24577,8192,solve,16423.871094
24577,8192,solve,35572.222656
24577,8192,solve,15916.159180
24577,8192,solve,16455.904297
24577,8192,solve,38005.535156
24577,8192,solve,36007.714844
24577,8192,solve,35567.199219
24577,8192,solve,36785.023438
24577,8192,solve,36275.039062
24577,8192,solve,36425.859375
24577,8192,solve,15921.215820
24577,8192,solve,35516.671875
24577,8192,solve,37912.000000
24577,8192,solve,33196.128906
24577,8192,solve,32677.150391
24577,8192,solve,36281.566406
24577,8192,solve,35559.550781
24577,8192,solve,32639.423828
24577,8192,solve,15347.200195
24577,8192,solve,36016.671875
24577,8192,solve,15837.375977
24577,8192,solve,33244.640625
24577,8192,solve,38562.207031
24577,8192,solve,36143.710938
24577,8192,solve,15941.696289
24577,8192,solve,35557.281250
24577,8192,solve,15906.815430
24577,8192,solve,37408.445312
24577,8192,solve,15614.847656
24577,8192,solve,37449.921875
24577,8192,solve,15741.312500
24577,8192,solve,36349.054688
24577,8192,solve,37214.273438
24577,8192,solve,36256.863281
24577,8192,solve,36161.597656
24577,8192,solve,35995.550781
24577,8192,solve,37439.328125
24577,8192,solve,36088.929688
24577,8192,solve,35575.839844
24577,8192,solve,38330.433594
24577,8192,solve,36222.496094
